module,macro_area,codice,denominazione,field,source_path,full_path,service_path,source_present,full_kb_present,service_present,ui_supported,lex_supported,source_steps,service_steps,missing_steps_in_service,source_value,service_value,value_changed_in_service,service_error,status
kb_98_top9_codici_frequenti_dettaglio_massimo.json,TOP9_CODICI_FREQUENTI,100001,Opposizione a precetto (art. 615 c. 1 c.p.c.),presidi_operativi_integrativi,presidi_operativi_integrativi,presidi_operativi_integrativi,presidi_operativi_integrativi,False,False,True,True,True,,,,,,False,,ok
kb_98_top9_codici_frequenti_dettaglio_massimo.json,TOP9_CODICI_FREQUENTI,111002,Separazione giudiziale,denominazione,denominazione,denominazione,denominazione,True,True,True,True,True,,,,Separazione giudiziale,Separazione giudiziale,False,,ok
kb_98_top9_codici_frequenti_dettaglio_massimo.json,TOP9_CODICI_FREQUENTI,111002,Separazione giudiziale,categoria,categoria,categoria,categoria,True,True,True,True,True,,,,Separazione coniugale contenziosa,Separazione coniugale contenziosa,False,,ok
kb_98_top9_codici_frequenti_dettaglio_massimo.json,TOP9_CODICI_FREQUENTI,111002,Separazione giudiziale,sottocategoria,sottocategoria,sottocategoria,sottocategoria,True,True,True,True,True,,,,Separazione personale dei coniugi - rito unificato persone e famiglia (post-Cartabia),Separazione personale dei coniugi - rito unificato persone e famiglia (post-Cartabia),False,,ok
kb_98_top9_codici_frequenti_dettaglio_massimo.json,TOP9_CODICI_FREQUENTI,111002,Separazione giudiziale,rito,rito,rito,rito,True,True,True,True,True,,,,Rito unificato persone e famiglia ex artt. 473-bis e ss. c.p.c. (in vigore dal 28/2/2023),Rito unificato persone e famiglia ex artt. 473-bis e ss. c.p.c. (in vigore dal 28/2/2023),False,,ok
kb_98_top9_codici_frequenti_dettaglio_massimo.json,TOP9_CODICI_FREQUENTI,111002,Separazione giudiziale,competenza,competenza,competenza,competenza,True,True,True,True,True,,,,"Tribunale ordinario - sezione famiglia (Tribunale per le persone, per i minorenni e per le famiglie quando istituito ai sensi del D.Lgs. 149/2022, sostanzialmente operativo dal 17/10/2024)","Tribunale ordinario - sezione famiglia (Tribunale per le persone, per i minorenni e per le famiglie quando istituito ai sensi del D.Lgs. 149/2022, sostanzialmente operativo dal 17/10/2024)",False,,ok
kb_98_top9_codici_frequenti_dettaglio_massimo.json,TOP9_CODICI_FREQUENTI,111002,Separazione giudiziale,uffici_destinatari,uffici_destinatari,uffici_destinatari,uffici_destinatari,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_codici_frequenti_dettaglio_massimo.json,TOP9_CODICI_FREQUENTI,111002,Separazione giudiziale,tipologie_di_intervento,tipologie_di_intervento,tipologie_di_intervento,tipologie_di_intervento,False,False,False,True,False,,,,,,False,,ok
kb_98_top9_codici_frequenti_dettaglio_massimo.json,TOP9_CODICI_FREQUENTI,111002,Separazione giudiziale,presupposti_sostanziali,presupposti_sostanziali,presupposti_sostanziali,presupposti_sostanziali,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_codici_frequenti_dettaglio_massimo.json,TOP9_CODICI_FREQUENTI,111002,Separazione giudiziale,legittimati_attivi,legittimati_attivi,legittimati_attivi,legittimati_attivi,False,False,False,True,False,,,,,,False,,ok
kb_98_top9_codici_frequenti_dettaglio_massimo.json,TOP9_CODICI_FREQUENTI,111002,Separazione giudiziale,obbligo_mediazione,obbligo_mediazione,obbligo_mediazione,obbligo_mediazione,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_codici_frequenti_dettaglio_massimo.json,TOP9_CODICI_FREQUENTI,111002,Separazione giudiziale,adempimenti_propedeutici,adempimenti_propedeutici,adempimenti_propedeutici,adempimenti_propedeutici,True,True,True,True,True,"1,2,3,4,5,6,7","1,2,3,4,5,6,7",,,,False,,ok
kb_98_top9_codici_frequenti_dettaglio_massimo.json,TOP9_CODICI_FREQUENTI,111002,Separazione giudiziale,richiesta_provvedimenti_urgenti,richiesta_provvedimenti_urgenti,richiesta_provvedimenti_urgenti,richiesta_provvedimenti_urgenti,False,False,False,True,False,,,,,,False,,ok
kb_98_top9_codici_frequenti_dettaglio_massimo.json,TOP9_CODICI_FREQUENTI,111002,Separazione giudiziale,avvertimenti_obbligatori,atto_principale.avvertimenti_obbligatori,atto_principale.avvertimenti_obbligatori,atto_principale.avvertimenti_obbligatori,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_codici_frequenti_dettaglio_massimo.json,TOP9_CODICI_FREQUENTI,111002,Separazione giudiziale,allegati_obbligatori,allegati_obbligatori,allegati_obbligatori,allegati_obbligatori,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_codici_frequenti_dettaglio_massimo.json,TOP9_CODICI_FREQUENTI,111002,Separazione giudiziale,termini_processuali,termini_processuali,termini_processuali,termini_processuali,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_codici_frequenti_dettaglio_massimo.json,TOP9_CODICI_FREQUENTI,111002,Separazione giudiziale,esiti_processuali_tipici,esiti_processuali_tipici,esiti_processuali_tipici,esiti_processuali_tipici,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_codici_frequenti_dettaglio_massimo.json,TOP9_CODICI_FREQUENTI,111002,Separazione giudiziale,normativa,normativa,normativa,normativa,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_codici_frequenti_dettaglio_massimo.json,TOP9_CODICI_FREQUENTI,111002,Separazione giudiziale,atto_principale,atto_principale,atto_principale,atto_principale,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_codici_frequenti_dettaglio_massimo.json,TOP9_CODICI_FREQUENTI,111002,Separazione giudiziale,fonti_verifica_web,fonti_verifica_web,fonti_verifica_web,fonti_verifica_web,False,False,True,True,True,,,,,,False,,ok
kb_98_top9_codici_frequenti_dettaglio_massimo.json,TOP9_CODICI_FREQUENTI,111002,Separazione giudiziale,presidi_operativi_integrativi,presidi_operativi_integrativi,presidi_operativi_integrativi,presidi_operativi_integrativi,False,False,True,True,True,,,,,,False,,ok
kb_98_top9_codici_frequenti_dettaglio_massimo.json,TOP9_CODICI_FREQUENTI,111002,Separazione giudiziale,specialistica:competenza_territoriale,competenza_territoriale,competenza_territoriale,competenza_territoriale,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_codici_frequenti_dettaglio_massimo.json,TOP9_CODICI_FREQUENTI,130051,Comunione e Condominio - impugnazione di delibera assembleare e spese condominiali,denominazione,denominazione,denominazione,denominazione,True,True,True,True,True,,,,Comunione e Condominio - impugnazione di delibera assembleare e spese condominiali,Comunione e Condominio - impugnazione di delibera assembleare e spese condominiali,False,,ok
kb_98_top9_codici_frequenti_dettaglio_massimo.json,TOP9_CODICI_FREQUENTI,130051,Comunione e Condominio - impugnazione di delibera assembleare e spese condominiali,categoria,categoria,categoria,categoria,True,True,True,True,True,,,,Condominio - contenzioso,Condominio - contenzioso,False,,ok
kb_98_top9_codici_frequenti_dettaglio_massimo.json,TOP9_CODICI_FREQUENTI,130051,Comunione e Condominio - impugnazione di delibera assembleare e spese condominiali,sottocategoria,sottocategoria,sottocategoria,sottocategoria,True,True,True,True,True,,,,"Impugnazione delibere assembleari, recupero spese condominiali, responsabilità amministratore","Impugnazione delibere assembleari, recupero spese condominiali, responsabilità amministratore",False,,ok
kb_98_top9_codici_frequenti_dettaglio_massimo.json,TOP9_CODICI_FREQUENTI,130051,Comunione e Condominio - impugnazione di delibera assembleare e spese condominiali,rito,rito,rito,rito,True,True,True,True,True,,,,Rito ordinario di cognizione (o sommario di cognizione ex art. 281-decies c.p.c. se valore o materia lo consente),Rito ordinario di cognizione (o sommario di cognizione ex art. 281-decies c.p.c. se valore o materia lo consente),False,,ok
kb_98_top9_codici_frequenti_dettaglio_massimo.json,TOP9_CODICI_FREQUENTI,130051,Comunione e Condominio - impugnazione di delibera assembleare e spese condominiali,competenza,competenza,competenza,competenza,True,True,True,True,True,,,,Tribunale per valore > 5.000 € o per causa di impugnazione delibera (sempre Tribunale); Giudice di Pace per cause di valore ≤ 5.000 € su rimborso/quantum spese ordinarie (art. 7 c.p.c.),Tribunale per valore > 5.000 € o per causa di impugnazione delibera (sempre Tribunale); Giudice di Pace per cause di valore ≤ 5.000 € su rimborso/quantum spese ordinarie (art. 7 c.p.c.),False,,ok
kb_98_top9_codici_frequenti_dettaglio_massimo.json,TOP9_CODICI_FREQUENTI,130051,Comunione e Condominio - impugnazione di delibera assembleare e spese condominiali,uffici_destinatari,uffici_destinatari,uffici_destinatari,uffici_destinatari,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_codici_frequenti_dettaglio_massimo.json,TOP9_CODICI_FREQUENTI,130051,Comunione e Condominio - impugnazione di delibera assembleare e spese condominiali,tipologie_di_intervento,tipologie_di_intervento,tipologie_di_intervento,tipologie_di_intervento,False,False,False,True,False,,,,,,False,,ok
kb_98_top9_codici_frequenti_dettaglio_massimo.json,TOP9_CODICI_FREQUENTI,130051,Comunione e Condominio - impugnazione di delibera assembleare e spese condominiali,presupposti_sostanziali,presupposti_sostanziali,presupposti_sostanziali,presupposti_sostanziali,False,False,False,True,True,,,,,,False,,ok
kb_98_top9_codici_frequenti_dettaglio_massimo.json,TOP9_CODICI_FREQUENTI,130051,Comunione e Condominio - impugnazione di delibera assembleare e spese condominiali,legittimati_attivi,legittimati_attivi,legittimati_attivi,legittimati_attivi,False,False,False,True,False,,,,,,False,,ok
kb_98_top9_codici_frequenti_dettaglio_massimo.json,TOP9_CODICI_FREQUENTI,130051,Comunione e Condominio - impugnazione di delibera assembleare e spese condominiali,obbligo_mediazione,obbligo_mediazione,obbligo_mediazione,obbligo_mediazione,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_codici_frequenti_dettaglio_massimo.json,TOP9_CODICI_FREQUENTI,130051,Comunione e Condominio - impugnazione di delibera assembleare e spese condominiali,adempimenti_propedeutici,adempimenti_propedeutici,adempimenti_propedeutici,adempimenti_propedeutici,True,True,True,True,True,"1,2,3,4,5,6","1,2,3,4,5,6",,,,False,,ok
kb_98_top9_codici_frequenti_dettaglio_massimo.json,TOP9_CODICI_FREQUENTI,130051,Comunione e Condominio - impugnazione di delibera assembleare e spese condominiali,richiesta_provvedimenti_urgenti,richiesta_provvedimenti_urgenti,richiesta_provvedimenti_urgenti,richiesta_provvedimenti_urgenti,False,False,False,True,False,,,,,,False,,ok
kb_98_top9_codici_frequenti_dettaglio_massimo.json,TOP9_CODICI_FREQUENTI,130051,Comunione e Condominio - impugnazione di delibera assembleare e spese condominiali,avvertimenti_obbligatori,atto_principale.avvertimenti_obbligatori,atto_principale.avvertimenti_obbligatori,atto_principale.avvertimenti_obbligatori,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_codici_frequenti_dettaglio_massimo.json,TOP9_CODICI_FREQUENTI,130051,Comunione e Condominio - impugnazione di delibera assembleare e spese condominiali,allegati_obbligatori,allegati_obbligatori,allegati_obbligatori,allegati_obbligatori,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_codici_frequenti_dettaglio_massimo.json,TOP9_CODICI_FREQUENTI,130051,Comunione e Condominio - impugnazione di delibera assembleare e spese condominiali,termini_processuali,termini_processuali,termini_processuali,termini_processuali,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_codici_frequenti_dettaglio_massimo.json,TOP9_CODICI_FREQUENTI,130051,Comunione e Condominio - impugnazione di delibera assembleare e spese condominiali,esiti_processuali_tipici,esiti_processuali_tipici,esiti_processuali_tipici,esiti_processuali_tipici,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_codici_frequenti_dettaglio_massimo.json,TOP9_CODICI_FREQUENTI,130051,Comunione e Condominio - impugnazione di delibera assembleare e spese condominiali,normativa,normativa,normativa,normativa,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_codici_frequenti_dettaglio_massimo.json,TOP9_CODICI_FREQUENTI,130051,Comunione e Condominio - impugnazione di delibera assembleare e spese condominiali,atto_principale,atto_principale,atto_principale,atto_principale,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_codici_frequenti_dettaglio_massimo.json,TOP9_CODICI_FREQUENTI,130051,Comunione e Condominio - impugnazione di delibera assembleare e spese condominiali,fonti_verifica_web,fonti_verifica_web,fonti_verifica_web,fonti_verifica_web,False,False,True,True,True,,,,,,False,,ok
kb_98_top9_codici_frequenti_dettaglio_massimo.json,TOP9_CODICI_FREQUENTI,130051,Comunione e Condominio - impugnazione di delibera assembleare e spese condominiali,presidi_operativi_integrativi,presidi_operativi_integrativi,presidi_operativi_integrativi,presidi_operativi_integrativi,False,False,True,True,True,,,,,,False,,ok
kb_98_top9_codici_frequenti_dettaglio_massimo.json,TOP9_CODICI_FREQUENTI,130051,Comunione e Condominio - impugnazione di delibera assembleare e spese condominiali,specialistica:competenza_territoriale,competenza_territoriale,competenza_territoriale,competenza_territoriale,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_codici_frequenti_dettaglio_massimo.json,TOP9_CODICI_FREQUENTI,130051,Comunione e Condominio - impugnazione di delibera assembleare e spese condominiali,specialistica:presupposti_sostanziali_impugnazione_delibera,presupposti_sostanziali_impugnazione_delibera,presupposti_sostanziali_impugnazione_delibera,presupposti_sostanziali_impugnazione_delibera,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_codici_frequenti_dettaglio_massimo.json,TOP9_CODICI_FREQUENTI,130051,Comunione e Condominio - impugnazione di delibera assembleare e spese condominiali,specialistica:presupposti_sostanziali_recupero_spese,presupposti_sostanziali_recupero_spese,presupposti_sostanziali_recupero_spese,presupposti_sostanziali_recupero_spese,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_codici_frequenti_dettaglio_massimo.json,TOP9_CODICI_FREQUENTI,144021,Risoluzione del contratto di locazione per inadempimento - uso abitativo,denominazione,denominazione,denominazione,denominazione,True,True,True,True,True,,,,Risoluzione del contratto di locazione per inadempimento - uso abitativo,Risoluzione del contratto di locazione per inadempimento - uso abitativo,False,,ok
kb_98_top9_codici_frequenti_dettaglio_massimo.json,TOP9_CODICI_FREQUENTI,144021,Risoluzione del contratto di locazione per inadempimento - uso abitativo,categoria,categoria,categoria,categoria,True,True,True,True,True,,,,Locazioni - merito,Locazioni - merito,False,,ok
kb_98_top9_codici_frequenti_dettaglio_massimo.json,TOP9_CODICI_FREQUENTI,144021,Risoluzione del contratto di locazione per inadempimento - uso abitativo,sottocategoria,sottocategoria,sottocategoria,sottocategoria,True,True,True,True,True,,,,"Risoluzione per inadempimento (morosità, danni all'immobile, mutamento di destinazione)","Risoluzione per inadempimento (morosità, danni all'immobile, mutamento di destinazione)",False,,ok
kb_98_top9_codici_frequenti_dettaglio_massimo.json,TOP9_CODICI_FREQUENTI,144021,Risoluzione del contratto di locazione per inadempimento - uso abitativo,rito,rito,rito,rito,True,True,True,True,True,,,,Rito locatizio ex art. 447-bis c.p.c. (rito del lavoro adattato alle locazioni),Rito locatizio ex art. 447-bis c.p.c. (rito del lavoro adattato alle locazioni),False,,ok
kb_98_top9_codici_frequenti_dettaglio_massimo.json,TOP9_CODICI_FREQUENTI,144021,Risoluzione del contratto di locazione per inadempimento - uso abitativo,competenza,competenza,competenza,competenza,True,True,True,True,True,,,,Tribunale del luogo in cui è situato l'immobile (art. 21 c.p.c. - foro esclusivo),Tribunale del luogo in cui è situato l'immobile (art. 21 c.p.c. - foro esclusivo),False,,ok
kb_98_top9_codici_frequenti_dettaglio_massimo.json,TOP9_CODICI_FREQUENTI,144021,Risoluzione del contratto di locazione per inadempimento - uso abitativo,uffici_destinatari,uffici_destinatari,uffici_destinatari,uffici_destinatari,True,True,True,True,True,,,,,,False,,ok
